x,y,type
-0.008274452907771327,0.002059475605847754,random
-0.00260330981117054,-0.005664451610267046,random
-0.0043880662021637115,-0.002184163778504244,random
-0.003627335064511224,-0.005903575689929421,random
0.002176534056921866,-0.0366326677330236,random
-0.005224456145279478,-0.013750775442250679,random
-0.006992265110521388,-0.01160410440098183,random
0.003448608246978411,-0.013335057404885955,random
-0.007098117595495346,-0.005760334105287934,random
-0.006153416344874952,-0.0020471630580877666,random
-0.0034334201102096825,-0.009515680696747814,random
-0.1285915348901928,-0.08645552318276567,random
-0.001632813488559752,-0.009508661817741884,random
-0.004143185747254996,-0.0030207785060282566,random
-0.031711678073081916,-0.2971760493494659,random
0.44345974662806575,-0.08593232876048076,random
-0.004103965708783701,-0.0033679627213421453,random
-0.004580491003191555,-0.006035561216064952,random
-0.026505079165558946,0.02294193385614718,random
-0.0069143840179170316,0.010567609845102797,random
-0.01392195469522581,0.009920472746141749,random
-0.024378151064799312,-0.22227759888988352,random
-0.020384701490547746,0.007827660029303537,random
-0.004725478918264166,-0.11743152014608411,random
-0.0031032153185175724,-0.01070430601306943,random
-0.00415564649335109,0.003130936923568436,random
-0.000404978123610358,-0.017653649157326125,random
-0.005002432030405559,0.0032963628970286304,random
-0.004022268269487851,-0.0035226637186278817,random
-0.0036840958569453793,-0.005986751879043068,random
-0.004296051415149568,-0.003291791490666287,random
-0.00438628532348666,-0.006434059774937233,random
-0.006079756044407043,-0.004818705276087256,random
-0.0064366989938543515,0.9654729995452774,random
-0.004357246710702864,-0.022912261748222845,random
-0.005363087047498236,-0.013766617057614441,random
-0.00727025560249368,0.0038143036424778632,random
-0.004897929654723172,-0.00396929956144908,random
-0.008148749434778578,0.007472784703060268,random
-0.005557512077409964,-0.0036560745718604306,random
-0.013042507709860825,-0.005459866951029512,random
-0.03907901771778027,0.12123260289678776,random
-0.004666414218733213,-0.012459634016916864,random
-0.07370247616124151,0.21773100862996042,random
-0.003347619574800322,-0.008171185314876669,random
-0.005126210729906581,0.012554994043374346,random
-0.0034673699850604075,-0.005957574336373582,random
-0.20310806978152,-0.1587289623319329,random
0.4920646247303116,0.11003556035358428,random
-0.0022768514720655007,-0.008240672030142754,random
-0.0034324167245672905,-0.010559648342850772,random
-0.003175982303649269,-0.010406547252688303,random
-0.004272292658600933,-0.111501573801066,random
-0.007445322261775972,0.003190134989282232,random
0.00012475784743336531,-0.0633983392203473,random
-0.006671102772112458,-0.005906731748708683,random
-0.004393782496874578,-0.002722914919579192,random
-0.0013765305784083695,-0.08831477458974318,random
-0.007811196776666442,0.0025419442867712855,random
-0.005092822009397956,-0.004751978789820613,random
0.0034292696349588095,-0.03331970540308001,random
-0.025870066252193052,1.0243245097355906,random
0.15347070859893444,0.03498062463420231,random
-0.021558209134470326,0.023601537387292384,random
-0.001335017999058892,-0.007387970157759888,random
-0.003589855100006784,-0.0036812500085839786,random
-0.003976398459803517,0.001305197760107491,random
-0.004412129177612426,-0.011258893967647282,random
0.0045046954256993885,-0.04620833579241039,random
-0.003734112296192164,-0.009756405125693906,random
-0.01979387344929216,-0.18675299022135325,random
-0.003309185304434731,-0.0035082265180500553,random
-0.0030954337132118553,-0.014961580441283432,random
-0.0027460825627518876,-0.0047413923170964494,random
-0.004328427812703907,0.005315114099800156,random
-0.0049721285147022246,-0.017315923829970378,random
-0.0060598775054995935,-0.002497000819653085,random
-0.00845537513727709,0.0009462406740969943,random
-0.006909953756874787,-0.005738870777032658,random
-0.002808333638708542,0.002327584599663085,random
-0.02348394258732571,0.0038108117973676713,random
-0.010082211331475868,-0.015277998105353515,random
-0.013419231628156883,0.010353559915372314,random
-0.0029842536980741576,-0.007358320207404103,random
-0.003333698490663312,-0.006474289952344821,random
-0.005481016948908567,-0.002900777415673337,random
-0.0040233152535256635,-0.01611357049750643,random
-0.004293632980567386,-0.01139684971330957,random
-0.009127311846154302,-0.0021524573357418635,random
0.2961609361848441,-0.033096688451930985,random
-0.0074569501780875225,0.0037553157197419418,random
-0.004272292658600943,-0.11150157380106601,random
0.002430183755756776,-0.027543103172225546,random
0.0006621609894626214,-0.028146529945708015,random
-0.04373427344702599,0.11634513274424495,random
-0.004757104915565449,-0.008839527646200468,random
-0.053971008872726586,0.11715932290872737,random
-0.005205347339030288,-0.013425971816135114,random
-0.008622956142703126,-0.0004394259497177709,random
-0.003922050279432544,-0.021314107210654284,random
0.0015042584788684016,-0.02715069395697672,random
-0.004247184403683354,-0.002932378996306543,random
-0.0029735797051950205,-0.00786367625249243,random
-0.0026854806201707404,-0.009302391423026628,random
-0.00743216181243881,0.0037060905528640306,random
-0.0017940080938936892,-0.02091294080035336,random
-0.003775445965989354,-0.00035031184509330237,random
0.006955056999975198,-0.057447520082255704,random
0.030322048843847097,1.1404626395784097,random
-0.007689490070719089,0.0018519701841760642,random
-0.009127311846154302,-0.0021524573357418627,random
-0.003457867179797417,-0.007678669137668096,random
0.00637344925926986,-0.07618982296656865,random
-0.002883656581968125,-0.004598440771147322,random
-0.008148749434778578,0.007472784703060264,random
-0.005019200378984824,-0.013854845163576589,random
-0.007711962248814235,-0.0021638427115304912,random
-0.0017913460608054723,-0.01808393257952981,random
-0.003511472605100865,-0.004944122616784517,random
-0.006782475140596934,0.013144213065036589,random
-0.020985406142614828,0.11414224380403426,random
-0.0030479180669948044,-0.00586559670538591,random
-0.013800362345503584,-0.0881477789912131,random
0.008826539865308087,-0.05017723848188303,random
-0.0009352790098776226,-0.006821562779129154,random
0.08117053053263296,0.012305246831266143,random
-0.005191098473503742,-0.0036910761697144627,random
-0.004245025525991481,-0.0028635552813552107,random
0.0035096138653023237,-0.0551248738919533,random
-0.0011966467714981126,-0.014749638037890376,random
-0.0051677192100701395,0.009350377963698161,random
-0.008362444129849883,-5.4395495375868706e-05,random
0.08554996087470539,-0.21182015189695574,random
-0.008053672812115557,0.002125181448587709,random
-0.003119103713954629,-0.008546702815530672,random
-0.007331954121204604,0.0021684485379876916,random
-0.006402160202644461,-0.00274830291940534,random
-0.0063365912207272515,-0.006170349701023844,random
0.29218864594240107,-0.06254757466720279,random
