x,y,type
-2.736903658364,-1.9626445232947871,random
3.764247204253755,-0.5072915913611354,random
3.7095089862347406,-1.1933089565855768,random
1.3996997938272497,-0.9922506988505871,random
-2.2245042102625567,1.6154794253654858,random
-0.239056573993919,0.9639080984557602,random
2.864754694072023,0.7281949312567374,random
3.5513910876407233,1.6587581388058517,random
-2.5394804690144053,-0.6020691351771819,random
-2.4856423418992075,-1.9110190300624041,random
2.7527649720639955,0.9318552808577414,random
-2.72956808674543,0.05021432468802584,random
4.091947039115935,1.7117256689495335,random
3.3582219929963357,-1.0185992526653653,random
-1.105376468640551,1.7638764456497613,random
2.4111566485104725,0.145118014252819,random
3.0942450808275135,-1.0226622332446003,random
2.3559571274740687,0.11460110958721041,random
-3.2371769936835575,-0.5474300392029653,random
-0.16433901640363982,-1.9361205238859915,random
-1.7683391982041365,-1.197094249933798,random
-2.1275334020215895,2.3824223322925904,random
-0.7782360966177931,-0.5696383671121621,random
-3.518616302195319,1.2367243031613473,random
-0.7845716288161934,-0.6327570954187852,random
2.4111945465793116,-1.2018768144006393,random
2.75023379177347,1.6026652906345156,random
-0.028826556003968495,-1.6244798374120288,random
3.41254071683533,-0.8128768780026191,random
1.4271301128423164,-1.0030318558980293,random
2.286134861943879,-1.2203544427454798,random
-0.01811978330957918,-1.0261424112107087,random
-0.7015012096136881,-1.1237607889777887,random
3.5986699920914664,-1.11002857062058,random
-3.061453026490626,2.5313374918393126,random
-3.2012682430256034,0.2712478815432965,random
1.3891892013706086,-1.1637681940921447,random
0.5660731769476718,-1.490515595076486,random
-2.839555852884747,-1.4978225360218964,random
-0.24764768096473674,-1.529160439596277,random
-2.116310294834926,0.43017644652937176,random
-2.9068292155603976,-2.588726122541051,random
-2.4640283566513053,-0.04256167052032113,random
-2.132128008644484,-1.544356634525866,random
0.26921425400422544,-0.8375350341600722,random
6.0169656692786555,-1.4197251183584265,random
1.7142271666045756,-0.853790810650701,random
-2.3597543204670477,0.6947005175641225,random
2.219549585113858,-0.26877725819764053,random
2.5173533486682467,0.5720319412418201,random
2.9181286128754493,1.4979072628386847,random
-0.6316121092530543,-0.6610586313074839,random
-4.016247927981737,3.2284138352327254,random
-2.7133032128927357,-2.758503416496979,random
-1.8491053646027993,2.4750874916178995,random
-0.6594423811559753,-0.8302551912474284,random
2.086612954309535,-1.3388956577775337,random
-2.147491700440146,0.5669699031253066,random
-2.6137610523433343,-2.2162220559889887,random
0.20400533217431016,-1.305888854291312,random
-1.8837221741585022,1.020313227919575,random
1.6328105602803176,-1.5015437758620238,random
1.678910516474185,-0.5636755088915696,random
0.46592106962931973,-1.8347585740794197,random
4.862203150273234,1.0733517124528116,random
1.4043829707433235,-1.0350852574957767,random
1.9987457524738808,-1.356421806523878,random
-2.171065665878639,0.15620916397769286,random
-1.7360856007909493,1.9995254481756985,random
-1.5000702886913335,-0.6588142316084766,random
-3.731658714634756,2.294462047254666,random
3.188398680125687,-0.8156441563568904,random
-2.326457550413511,0.8738930201347664,random
3.9644539510474885,-0.12868018380062843,random
2.224976715608364,-1.490844079265307,random
-2.236027269079268,0.6777168665495285,random
-1.7173292848662551,-1.691128771218775,random
-2.8785855339956115,-1.5394161140828113,random
-0.9220521461660404,-0.8678338874029159,random
1.200163108008615,-1.0348296159097634,random
-1.0587361879757902,-0.31490063055920137,random
-2.5733411864199818,0.5620488081402956,random
-1.4208316782290606,-0.2680330597699585,random
2.2191387987419438,-0.3513440978321493,random
3.2281232866666256,0.4652063067394436,random
-1.64091871846329,-1.7518954863747485,random
-3.1158658511444632,1.959449804819151,random
-1.6824650345375718,0.07365245267070537,random
-1.434930488846887,-0.3894129223971211,random
1.4150776288557014,-0.4794783444092652,random
-2.4144945730005554,-2.8412500078352245,random
-4.016247927981737,3.2284138352327254,random
0.6717006701435441,1.5441378375751773,random
-1.6321834745598205,1.8056534356310743,random
-2.9080386072122284,-2.222457166779066,random
-2.2045522753808364,-0.47911806249809247,random
2.111651219887719,0.07473706494691534,random
-0.0867167240909093,0.8078126620538756,random
-2.180025926023614,-0.637567939300067,random
-2.19210106228275,0.7881600212485729,random
0.3867625339855241,1.7267793616570033,random
2.0751903613188096,-1.273293300211562,random
2.6420876621084903,-0.09416061934482828,random
2.1670770808415436,0.28370534109292117,random
-2.5364304818891297,-2.870203616160281,random
-2.8078869577016485,1.323094999217715,random
2.837758497442333,-0.9733921361712338,random
-2.670349284845114,1.7632085562125763,random
2.637660312081302,-1.3090006830705971,random
0.7693447831975934,-0.7356649444986143,random
-1.434930488846887,-0.3894129223971211,random
4.394979777818015,1.0045310251627404,random
-3.3474007568922253,1.8907935966666152,random
3.930177521553504,-0.011823979214251393,random
-2.839555852884747,-1.4978225360218964,random
-2.563418721223291,0.39899697541031304,random
-2.863326036970523,-1.3425268322494532,random
1.8983287265750162,2.762873748835641,random
3.833427172596865,0.06712197563759005,random
5.486307047715257,-1.132439858207579,random
2.745746030332372,-2.1518647748420294,random
3.968767783622046,0.34042601549612306,random
0.7387256966787271,2.571673630984253,random
-0.9277545279020836,1.3794135532217604,random
4.839955385549679,0.6443453174974412,random
3.5636403470706557,-0.029652818877886827,random
0.08067486072532612,-1.5956599088164072,random
2.9691344843068515,-1.1412078689252143,random
-2.417411354941813,1.6135451358212292,random
2.5074824278584398,1.203186535442452,random
4.636465447960227,-1.283839928770704,random
-3.1236980467115907,-1.3417039831630166,random
4.780157516166696,4.097181766723733,random
-3.0363503603587025,-2.1208009294993424,random
3.594560776421128,1.4379346719264607,random
-2.843518884581822,-3.048963249964986,random
-2.680787317292054,-1.7938672013323445,random
0.15128062417596436,-1.012017162043135,random
1.8396363057945855,-0.002959307267362063,random
0.7594418614475239,1.7293960920634992,random
3.012192689301254,-0.2807331238894388,random
1.2352913047814353,1.7478710863992846,random
-3.5020223849834324,1.5672884509425797,random
3.168774018646214,-0.9040595772825929,random
-2.768962410626415,-2.807480683556957,random
1.7624072441954346,-0.2716324955978329,random
1.0222677092353196,-1.0516287128998536,random
0.31547402966893834,-0.4385428033485745,random
3.0918174117777677,1.5692220786022872,random
2.2153655719316787,-0.2938406950789589,random
-3.112705631217594,2.590704467551143,random
-2.341600051996005,-0.3442235608835121,random
0.1350779793963897,1.0997624247183184,random
1.4601868190866012,-0.8459954432363591,random
2.541793856026786,-1.1928275292518726,random
1.6667480776596695,-0.9261589606732444,random
-3.376352360216402,2.332555570583401,random
-1.398842113854551,-0.28274326904400715,random
3.493431143031839,3.2117952931627465,random
4.839955385549679,0.6443453174974412,random
4.077156793693812,-1.0162990153894276,random
-1.920750112986784,3.4069763274442595,random
1.7443736736521347,-0.5332114987656746,random
-3.2012682430256034,0.2712478815432965,random
2.6091687711355505,-0.6664019693111811,random
-0.7644842898948794,-1.7636386813461162,random
0.1467979752183179,-1.0466574684978251,random
3.4788310060990946,1.3876541235741762,random
3.564489149952775,-0.35011531624314624,random
-2.1275334020215895,2.3824223322925904,random
-3.474049572819058,-0.7963731776453004,random
-4.016247927981737,3.2284138352327254,random
-1.9343338535846977,-0.6497790709548205,random
2.1785064925341047,-0.8320281111698123,random
-0.1295265324250938,0.7758773943669693,random
3.6805720788184755,-0.7500604855095117,random
1.52216267832098,-0.9599587584530125,random
-2.298472323304552,1.8464751484866375,random
0.11521531449528785,-0.7722663132092908,random
1.3360179925499946,-1.523014661229698,random
-2.2726918645404037,0.5321527073450351,random
3.1250111044872892,1.0068293162874258,random
2.0941102550298045,0.3646080194487719,random
0.5165835746767844,1.7612742670968675,random
0.4150195687694736,2.3835221950692063,random
2.0107928935389268,-0.07774950239434572,random
3.2795822229182776,1.4055215789100968,random
-0.12869875193667402,1.519010873310593,random
-0.2104924992719137,-1.1365559211846192,random
-0.44594996302896983,0.740772646557672,random
2.3723341178271746,-0.1899358439577544,random
-2.342332721188761,0.5320846022482081,random
1.0062367694504717,-1.045674968791543,random
-1.936248102532055,-1.9266692344833547,random
3.5682038746320095,0.724544456541231,random
-2.6198640027215823,-1.7805344862664958,random
3.9998138574963265,-0.6379683435173554,random
-2.7581886473376294,1.1213025833951382,random
-2.768962410626415,-2.807480683556957,random
-2.5638725406819534,0.028087512897944675,random
-0.41609875424260817,-0.6001450990802282,random
1.5408139319678613,1.8560894285766776,random
-2.542673964361727,1.5165020860615497,random
-2.640478734214165,0.12316451284866015,random
-2.2139458713899773,1.3076256354363551,random
1.989403206640324,-1.449246857939759,random
1.8462229870699394,-1.2025010640255698,random
-2.3357857292068775,-0.7997636699118005,random
2.0004320559678725,-0.05630012563963572,random
2.713704080569624,-0.2548767996293241,random
-0.3733706796638688,-1.5779803386738265,random
2.1380320276783675,0.5853521931933791,random
-1.3761231421586124,-0.7855572492629146,random
3.6543226190696467,2.2576940815912203,random
2.94691646898617,-0.08369297180648907,random
3.9311945316123493,1.2317740948222515,random
-1.759240521066602,-1.5152678244939441,random
-1.2704528859764403,1.8757244267568889,random
-2.958954224422424,1.3485423645666557,random
0.9098629779196106,-1.5478287145178395,random
3.7253530559215307,-1.0744049893664067,random
-2.4979274692687996,0.9320240248450415,random
-3.504444926859874,3.115085057716907,random
-3.1240787446677567,-3.7346796786133436,random
4.222872806241606,1.4643761805999302,random
-2.341600051996005,-0.3442235608835121,random
0.5660731769476718,-1.490515595076486,random
3.1458049869015006,2.8139682376557094,random
-3.472867865479783,1.3328299449478813,random
3.883059703999857,-0.6908223951614554,random
-1.717065761052166,0.3677798013984859,random
3.965349839623898,1.4268494447592217,random
3.0530483991619772,-0.24452613813878257,random
3.7095089862347406,-1.1933089565855803,random
-1.040901445264316,-1.0918934596010956,random
-2.72956808674543,0.05021432468802584,random
-3.0232604810746664,-2.710546866476097,random
2.2745804535444596,-1.30936402970776,random
-1.0270310774262519,1.5831449040614496,random
1.2577052385201117,-2.1347170521921726,random
2.968794504821931,-0.7408553770272616,random
3.6153617387268038,0.9502984717436617,random
-0.9207671190491449,1.971233584181919,random
-1.0541320163979262,2.102255155341174,random
-2.9039766644366085,-2.8527524981261454,random
-2.9363742734614573,0.8029970236552023,random
0.6508404769959271,2.365674581530466,random
2.7133876729698736,-0.7810113861577008,random
-2.736903658364002,-1.962644523294788,random
4.137385291885,0.7418160463650957,random
0.6508404769959271,2.365674581530466,random
-2.218082177551889,2.4050709008663835,random
-2.9578250297988484,-1.3852513231104078,random
-2.622697588732273,-0.047043145797983014,random
-2.9068292155603976,-2.588726122541051,random
4.030920801913704,1.573171567387487,random
-2.487865113841146,-0.5043565197006961,random
1.8948004579155375,-0.8586684029896676,random
-3.4995788521224123,3.0697051793570673,random
-3.657991478552551,-1.4450278279681725,random
-1.402641560926486,0.5314032472542807,random
1.52216267832098,-0.9599587584530125,random
-1.398842113854551,-0.28274326904400715,random
-0.8437764460777488,-0.7307725814268792,random
-3.6031484104246054,2.6452355035762882,random
3.9684297586450663,-0.5506295676213325,random
-2.231641317152934,0.4293994075932629,random
2.1203000054173406,-1.3783052804945204,random
-0.14516268434786125,-1.8924177805954785,random
2.3457871761601656,-0.04268550601234362,random
3.354341618788481,-2.2362906901654345,random
-1.4168066882939376,-2.938064031058502,random
-2.8909675619758346,0.1781688597990872,random
6.884773610333397,2.6866554623247665,random
2.9223466128378175,0.6075853174049649,random
1.989403206640324,-1.449246857939759,random
1.6221759721819078,-0.9196628777776119,random
-2.9631459825241793,1.9554782569744358,random
5.065954823902154,0.8821264339126377,random
-3.2284421006521855,2.6164665219619474,random
-2.6503261863939995,-1.0793809510917574,random
-2.9107272042622605,-1.4585194246850952,random
-3.3913908856190504,-0.4878346512642766,random
-3.0777187959912466,-0.11115215570856696,random
0.15128062417596436,-1.012017162043135,random
5.4922686438081065,-1.562929318433333,random
4.098179921720478,-0.188211926504571,random
0.6508404769959271,2.365674581530466,random
2.9141357252822755,-1.6315699813069355,random
2.1886889720320686,-0.3083785313531458,random
3.3133382275880665,-0.2987470047168198,random
3.613673575341407,-0.7911341806850288,random
-2.2680365867413323,0.5393949028500578,random
-2.8830876003897847,1.2256702791482246,random
4.087428984267003,-0.6379102382190386,random
-3.160056578836744,2.9006755469846293,random
-2.2079390647300796,0.8216168551225722,random
-2.3319981912220107,0.521474588438999,random
3.2180362733298367,-0.3270359974923071,random
-3.2371769936835575,-0.5474300392029653,random
-2.8729368950417413,1.106453086544552,random
-2.3752421166165987,-0.3312988242910961,random
-1.821803309582434,-0.2421550925538211,random
-2.7514150254423444,0.11107088970195449,random
1.7029410361424901,-0.06428693595535591,random
-2.8699752800831555,1.052267779009489,random
3.5403329813856126,-1.1650706691291555,random
-1.1949025956381043,2.108905357436002,random
4.839955385549679,0.6443453174974412,random
-2.815676641265186,-0.1160851067970735,random
3.883059703999857,-0.6908223951614554,random
-2.495126622684438,-0.07232698590914835,random
0.9826709136144057,-1.0583524742265833,random
-3.6772007514589413,-1.4674554367731985,random
-0.7782360966177931,-0.5696383671121621,random
-0.786557602817597,-2.002938011758356,random
1.200163108008615,-1.0348296159097634,random
-2.859564929289906,0.8413871082699357,random
-2.66103675262374,1.4884531246818364,random
-1.5000702886913335,-0.6588142316084766,random
-1.4060755607871325,-0.19841640458869672,random
-3.0723986151315006,-1.6856085330972894,random
2.8458129671031918,1.0682409721021586,random
-2.5068198903024537,-0.10804637063099456,random
-1.085645474804629,1.5131545845498555,random
0.9764245934516873,1.1768359332637,random
-3.1749720377940527,1.1616266222026037,random
-1.7248654568097315,-0.12464800329720024,random
3.0552349797924125,0.6977599872511975,random
-2.170974499365349,2.367125103004813,random
-2.170974499365349,2.367125103004813,random
-0.06086319093205888,-1.6306365410142225,random
-1.1139020031726112,-0.6636626915186933,random
-2.6424243804949854,2.968543757343611,random
-1.2604583901942226,0.8988120367940335,random
-2.6219879042056715,0.6415092065700853,random
-0.43720034979346756,-1.177143427358106,random
1.0168921258990051,-1.0351542194119525,random
3.265266359173171,-1.0305176638668017,random
0.31547402966893834,-0.4385428033485745,random
1.4871634716043074,2.6168981788767645,random
-1.740880464160842,-0.5004221314730833,random
-2.9271575073657794,-0.9216940641187947,random
3.6227054980357063,-0.07882803661582563,random
5.486307047715257,-1.132439858207579,random
-0.03566579217468241,-1.1298359461250893,random
3.540627424922091,0.2760666028030866,random
4.716944278460182,1.1506927811282253,random
3.05608893162773,1.3262391239687568,random
4.398216596012902,1.4359214616836753,random
-3.8441562545324524,-1.4721996507802715,random
0.7153382058018326,2.0061531383844815,random
4.917788207898086,0.9525128269094052,random
2.9472695248187626,-1.3587576699598436,random
-0.49806392104625585,-0.6549773557184857,random
-2.7133032128927357,-2.758503416496979,random
-3.591622422534702,-0.547028338570557,random
-3.653450059787347,3.100760933034622,random
3.4507588849268274,1.3991481541313409,random
-3.2256643394396978,-3.47837651666223,random
-2.1050384630860832,1.659733391740291,random
-2.677302072146604,2.7815673664936496,random
-2.827202567789364,-1.65443289838534,random
1.9952570483489838,-1.3306989821977282,random
1.9788219016991286,0.44659343394519735,random
-1.1875550658824652,-0.5604980721688128,random
-2.443915880292304,-1.5394972672116845,random
-2.217080395588147,-1.1551268783349902,random
-2.2948620851830954,0.7021676851201228,random
-1.7419104802783627,2.7200394207802874,random
4.485108764766903,1.4088479179447966,random
1.5583261587184312,-0.833358514031783,random
-1.7095956117376006,-0.6867166159054594,random
2.382876364012503,-1.3057296861119105,random
-2.2215778417706544,0.5522181852593406,random
-2.218082177551889,2.4050709008663835,random
2.7354114564757057,1.5554782215251972,random
-2.563418721223291,0.39899697541031304,random
3.7974588898205774,0.10034923961346114,random
-0.3000195111668894,-0.7388652141199582,random
-2.7381289984366806,-0.521618577973613,random
-3.270881935990874,1.8456284505030205,random
-0.10434206217344334,-0.3993762268701358,random
-1.8849220758203669,-0.9983776189571647,random
-2.623753953898677,-0.1508885105705051,random
-1.6069167973548615,-2.576139215966478,random
-0.2243117057933979,-2.064672675205916,random
0.26341636808354624,-1.1190415949933603,random
2.8692875408425205,-1.172354538025936,random
-3.0363503603587025,-2.1208009294993424,random
-2.6230955963501823,1.4742166880234346,random
-3.209088171870264,-1.0252001382927554,random
-2.0789883417317983,0.7210119371615746,random
2.239255910141355,-0.2279180925779198,random
-1.7257955127184115,-0.4575788923325165,random
-1.0479694826490964,-1.0691957219724688,random
4.839955385549679,0.6443453174974412,random
2.219549585113858,-0.26877725819764053,random
-2.5013854920330996,-1.3995957525256277,random
5.4922686438081065,-1.562929318433333,random
2.9181286128754493,1.4979072628386847,random
1.7119461862528325,-0.905669590097098,random
1.7426963893903273,-1.0132343096558778,random
-2.5315130826892354,-1.2318096046578568,random
3.846371909611219,0.9628804255460577,random
1.6159871235003365,-0.8236312743885608,random
-1.5594280846444304,-0.4082032895396945,random
-1.7846732138009473,0.3538873214373709,random
4.0447335521692045,-0.26524576496325736,random
4.051889956360294,1.3315670179712193,random
-1.5170415455446957,-0.5299977131500425,random
-1.7341441483299547,1.8151075247104977,random
-2.19210106228275,0.7881600212485729,random
-2.7991586420600343,-1.670329652493159,random
-3.786772905931541,-0.8345670835527321,random
2.095750326311535,-0.8354692479938608,random
-0.6070960476423484,-0.4462834853902279,random
-2.7209885808553214,-1.1008343507383105,random
-2.0734174893657973,0.6004744457520439,random
4.114544976697537,-0.24220756767584958,random
-3.388352818111042,-0.8816535844174672,random
1.9737340191707142,-0.5169711196074701,random
-1.8197983652398917,2.415027745387093,random
-3.666182593700163,2.727857640867385,random
2.382417883774739,0.19371285140617375,random
-3.5057989545143617,2.875533961165093,random
-3.1287267052197336,0.120627403943013,random
-2.328358392785342,1.4952357834505476,random
-1.8180648615015675,-1.927512880351919,random
1.622539973816093,-1.0552869862343819,random
3.839171330704519,0.22621983214582447,random
-3.569716984480498,-1.5539355722246164,random
1.3096390901521993,1.1929269437842256,random
5.281438066080803,-2.046301026033944,random
-1.6149848488412066,2.523117299327292,random
3.7974588898205774,0.10034923961346114,random
3.171476244027816,0.7379633696593912,random
0.9166416444426987,1.2266214025906692,random
0.27314418434342935,2.31032135352227,random
-2.740494314681104,-0.31871601051559334,random
-1.8480862275951442,-0.21410388425350987,random
5.486307047715257,-1.132439858207579,random
-3.6313588919896675,-1.4736300908316418,random
-2.218082177551889,2.4050709008663835,random
-3.504444926859874,3.115085057716907,random
-1.7153654689724454,-0.7449362108713841,random
3.362046221666251,1.2360852517722214,random
-0.22774234936750526,0.8101352135125898,random
2.9384920397904737,2.9775681422630633,random
-1.7360856007909493,1.9995254481756985,random
3.1508208109948472,1.1141687519829195,random
-2.075448788938844,-1.3278514326240012,random
-3.446701875634052,-0.568516549823371,random
0.20503893796980247,1.2186776431250481,random
-0.9277545279020836,1.3794135532217604,random
-1.740880464160842,-0.5004221314730833,random
3.914575012826704,-0.5254259554370659,random
-2.7892311978937023,0.5487141456825102,random
0.17395357591939026,-1.2862896203219945,random
0.36306499140934745,-1.9103430763013123,random
-2.670349284845114,1.7632085562125763,random
-3.376352360216402,2.332555570583401,random
-1.5128768945874593,-1.3789435081412225,random
-2.089967970511433,0.21163327970779544,random
0.8095215471328192,1.5700302258373944,random
-1.7710605495778216,0.45711612733215856,random
-3.34545449303031,1.5000875975172248,random
-2.217731925540016,1.6933376869399608,random
-2.7446050255065013,-0.5276938441026199,random
-1.8748757521019583,0.4453021557961631,random
4.047051906045298,-0.546427832870844,random
-3.2041155864041784,0.6015223380117241,random
-1.6250947835301492,2.4135892302047917,random
-1.5365737942915492,-0.5434221760381671,random
4.716944278460182,1.1506927811282253,random
1.6159871235003365,-0.8236312743885608,random
1.0340251713196071,1.3103174496860746,random
-3.508495942683052,2.822671520055825,random
3.979840402599532,-0.3362774768022542,random
-1.351795674184973,-1.0789466414335172,random
2.997464077074907,-0.18046341461391896,random
0.4150195687694736,2.3835221950692063,random
2.382876364012503,-1.3057296861119105,random
-2.2701522080194145,-2.727431407889555,random
4.077156793693812,-1.0162990153894276,random
-2.0367812188756647,-0.1040031974860767,random
-3.0318454993422486,0.22585552397418424,random
1.813522643334448,-1.4324389653243188,random
-2.7722331070191344,1.251698560616684,random
-2.016289966655196,-1.6910543222488499,random
1.0326771538689006,-1.1633816383844329,random
-1.3019494773027853,-0.6816078316985152,random
-3.8997230851577878,-1.4191334268750215,random
-2.5434447753957876,1.0941290703020934,random
0.2065710570212076,1.5851152504857429,random
3.8280887611017715,0.12204655377237886,random
-2.2701522080194145,-2.727431407889555,random
0.2065710570212076,1.5851152504857429,random
2.3603773124601024,0.26077854058165895,random
-2.295025192704234,-0.45647729489693384,random
-2.7446050255065013,-0.5276938441026199,random
2.5074824278584398,1.203186535442452,random
3.844923235420575,0.26163960319869206,random
-3.2256643394396978,-3.47837651666223,random
-1.955897502576911,0.7475099330588466,random
-1.3177285119281619,-2.324829100870058,random
-1.519393361602855,-1.0037722326255445,random
4.780157516166696,4.097181766723733,random
-1.3814252533723113,-1.9141244438849956,random
-0.7654555348967106,-0.713031088267735,random
3.8290628366967856,-1.1455279904279039,random
-2.553348043892695,-0.14894399212266107,random
-2.5022808088506956,-2.062332620238969,random
3.3429781798798435,0.024607070652651858,random
4.943339214005851,3.2868861365490383,random
-0.714699219276644,-0.47782241687861926,random
-2.0556929477293626,-0.35242528127265665,random
-2.3027169053432965,-2.1956431294163283,random
-2.1255556463373164,1.1751991960647672,random
3.890619244812446,0.23870726855951352,random
-3.0834797504111346,-0.6703257494260295,random
-1.042056127763863,-0.472902495420491,random
5.962368366898842,3.7934246220743852,random
3.830742433875407,-0.008381117277305927,random
-3.733416457153803,2.4215241622742654,random
-2.2726918645404037,0.5321527073450351,random
-2.223783854571838,-1.3788626621835038,random
-2.1532186449958814,0.18228007459887058,random
2.8866438751640247,-0.9066697561963194,random
-1.994309266572402,-2.6962006993059204,random
4.943339214005851,3.2868861365490383,random
2.292068938842614,-0.2132569650957967,random
-2.3308319446815444,0.8031015374812369,random
3.000215185426173,-1.88309516774199,random
2.3559571274740687,0.11460110958721041,random
-2.72956808674543,0.05021432468802584,random
-0.7015012096136881,-1.1237607889777887,random
-0.9910712052130162,-1.0513125812333972,random
-2.105657106614302,1.764594751727725,random
2.940875883241415,0.12041126359781656,random
2.4028186413806263,0.536203602077824,random
-1.9837457982842928,-2.082176970899361,random
1.6598853035989416,-1.0136971339610972,random
-1.7530887434201738,0.6243013328430055,random
2.3625864783131343,1.1180398290444127,random
3.3582219929963357,-1.0185992526653653,random
0.967207496928389,-1.5377018845467407,random
-0.923375799725795,-0.46293084941388724,random
-2.470044239663383,-2.482303297085052,random
5.590534697984135,-1.6025797040819585,random
-0.10745997237849231,-0.6772562713460829,random
-1.6571070946070525,-0.4180504933761418,random
-3.2888267232181074,-0.1457302410458322,random
1.845809996442745,2.9524369997711104,random
-2.602839170064871,0.9679765864633747,random
-2.2060084662011525,-1.8709875025875276,random
-1.8197983652398917,2.415027745387093,random
1.7624072441954346,-0.2716324955978329,random
3.836584126788897,1.582747416864593,random
-2.6245091894898827,1.4462930383296393,random
-2.342332721188761,0.5320846022482081,random
-0.23406298872467116,-0.9284712658175089,random
4.434552708663281,0.959285650709127,random
2.9422058780980453,0.3204890662948248,random
4.087428984267003,-0.6379102382190386,random
-2.52815440648595,-1.700713722211696,random
-2.341600051996005,-0.3442235608835121,random
-0.7054759406169702,1.6064604344364304,random
-2.0367812188756647,-0.1040031974860767,random
-0.397615473057119,-0.9111420717548556,random
-2.620532934903576,1.8061282091239712,random
2.6420876621084903,-0.09416061934482828,random
-2.5056301180733596,1.6950642928349395,random
-3.0295735318048544,1.8482481694754973,random
-0.06086319093205888,-1.6306365410142225,random
-0.32624504603282034,1.486828533384,random
-3.189783832625626,0.2968539097384383,random
2.555642824546217,1.2288672406642476,random
0.6360493562323339,2.6195123615213856,random
-1.994309266572402,-2.6962006993059204,random
-2.3319981912220107,0.521474588438999,random
-2.114920449700959,0.5499504868532483,random
-2.6993223874310495,3.461583284710094,random
2.268453437854887,-0.8033889267372182,random
-1.4699812000166228,-1.0774205324797865,random
3.9508249755220533,0.20270501766507062,random
-0.9004781413672482,-0.5412870409612458,random
-0.9220521461660404,-0.8678338874029159,random
3.1264902720341077,-1.0848217577297414,random
-2.640478734214165,0.12316451284866015,random
3.163305539827165,-1.0348641864474584,random
3.1335113615732664,-1.2223979170862447,random
1.4043829707433235,-1.0350852574957767,random
1.628117619494703,-0.9374852885901123,random
-1.8540566479936158,0.9248357659241043,random
4.078293525784256,-0.3689993287916682,random
0.604888451492941,-1.9282231682759439,random
-0.6370859146155742,-0.007716098513909741,random
-2.549452616150375,1.7530444639711507,random
